Word,Score
noels,5.607989405
abram,3.935609801
tegua,4.864310076
mobby,3.355445311
doved,3.824376756
sowth,4.612725875
caron,5.148748439
imago,4.396424914
burqa,3.881393386
touch,4.307755254
lenes,5.15227931
thaws,4.750722337
moten,5.087924919
mebos,5.113943424
grigs,4.317390759
muons,5.029422358
pinas,5.397899085
mouth,4.35731286
shags,4.365056518
vinew,4.175186178
schav,4.164730814
skank,4.15858331
cooer,4.622719987
gants,5.295631435
gandy,4.488790915
scarf,4.76634303
tabid,4.817427305
neper,4.471152811
cleek,4.087166395
maiks,5.149072647
zinco,3.954832794
weete,3.559712479
fuddy,3.034250187
nobby,3.4923736
busts,4.220746863
kindy,4.171052649
gobby,3.272593121
tolus,5.332188456
marka,4.147171437
sooks,3.879458578
bides,5.26175122
nicer,5.061583823
torsi,5.378895168
goony,3.805969383
maund,4.671315994
sakes,5.069360018
stivy,4.345343851
dolia,5.127484648
quell,3.35189606
titer,4.694655956
pouty,4.475446006
heyed,4.028526101
unmet,4.6558976
dozed,3.719188464
tunny,3.746292677
final,4.646911171
ethos,5.013816327
phizz,2.732312378
hunch,3.260696448
dowds,3.98137458
duits,5.122194466
stoit,4.565421891
upped,3.72763465
tanhs,5.296284173
scout,4.883429752
soars,5.264682039
moony,3.891986331
match,4.364107926
anode,5.177005604
basis,4.78815989
sabra,4.719591118
flite,4.81313903
presa,5.404520896
drier,4.567485192
spics,4.245596729
aport,4.989982157
trone,5.409858773
poney,4.965184514
aping,4.404839698
frist,4.760308737
champ,4.016921873
simps,4.317998096
fisks,3.916758695
askew,4.598918181
spoor,4.474126872
dynel,4.772987108
scoff,3.611432749
locos,4.51876297
quips,4.112406539
music,4.459409387
junto,3.966605219
rekey,4.266204709
tacan,4.328830521
trier,4.740057084
tepas,5.647148816
sages,5.124909378
loipe,5.186504673
calps,5.200361232
embed,3.707377991
peeks,4.486751442
nouny,3.824698608
techy,4.391152498
lepid,4.854527937
pygal,4.247968064
axons,4.765170984
gorse,5.403284994
forge,4.711627399
yarns,5.455817512
phese,4.285171803
skims,4.106089249
finer,4.89384721
sados,4.965716085
sowce,4.988374512
enmew,3.657089185
drive,4.642773879
clean,5.075867769
latah,4.299719166
lowry,4.395680084
wires,5.462547247
unrid,4.617166343
infra,4.454011828
sabal,4.623265284
burns,4.945382144
condo,3.886452381
comfy,3.836866679
coles,5.658388008
guyot,4.224813729
praty,4.865948088
boaks,5.034418869
brank,4.491924499
wuxia,3.699922727
kydst,4.15306871
glede,4.112663463
piste,5.315308931
grots,5.20902239
reeve,3.494066039
graal,4.30081875
which,2.986526934
chals,5.044076644
wulls,3.953521383
bubbe,2.956137608
dowie,4.769630195
blent,4.698651634
carse,5.702644612
tunds,4.946354395
eyass,4.78483407
defat,4.794065251
stewy,4.617774703
suses,4.162589957
turds,5.147330041
pozzy,2.935244988
hyles,5.105842029
poley,5.027866482
mizzy,2.847069158
nandu,3.957009942
kevil,4.262495824
tunes,5.551979277
sodom,4.257651881
nepit,4.913254023
eyrie,4.45666698
tragi,4.910383315
buiks,4.574300597
scrum,4.599627842
vaire,5.134752088
kophs,4.493049226
ponce,4.875031506
palas,4.870224806
jobes,4.715554459
roked,4.945679982
curls,5.098496709
howso,3.70363327
agars,4.605960238
acmic,3.667987771
urubu,2.663742803
torte,4.847772301
mauri,4.902364894
upsee,4.477345259
perps,4.73031144
raias,5.268372409
petal,5.194913199
ngana,3.207544598
lippy,3.642913263
deedy,3.46141399
haika,4.02642294
reges,4.946219319
picks,4.519519429
civet,4.50939259
trets,4.933640901
choke,4.415014676
swees,4.049064353
thiol,4.712764046
nevus,4.723542188
bilge,4.677433325
speel,4.755666205
dusty,4.563427089
strip,5.050821035
solah,5.378386811
wizen,4.067730437
conky,4.211005352
bulgy,3.880890686
embox,3.589254751
reney,4.628670588
basij,4.383086919
tolan,5.214430696
volar,4.762005819
zygal,3.730280291
gyros,4.929346721
shone,5.341240204
splog,4.660351834
piing,3.540193436
colza,4.279149137
stean,5.558105709
lured,5.100923478
lurry,3.94260094
warty,4.718832808
vired,4.73245249
melds,5.234304832
hyphy,2.289492529
chica,3.763087258
syrup,4.645432378
tuned,4.945379846
reamy,5.105059799
bousy,4.542450982
wound,4.224811424
diary,5.018539056
watts,4.422488919
tunic,4.471429622
mandi,4.746142625
boyos,4.168929194
yaups,4.951792272
kreep,4.162598137
abaya,3.026798292
crudo,4.507262214
outre,5.170646101
garda,4.268049157
helos,5.428638948
strae,5.897739659
cerci,4.296584953
armed,5.187586969
chara,4.051304294
rands,5.518747687
jongs,4.294695673
adust,4.853614795
saugh,4.828117027
paths,5.070856124
carte,5.547314608
spean,5.370030137
plaps,4.505941663
shiny,4.739449677
rides,5.670565678
fours,4.939405222
laxed,4.630510278
aider,5.423939435
taxes,5.244166875
pinna,4.13557371
musts,4.317986801
crams,5.208280624
betes,4.852552958
caple,5.114630098
frond,4.422188809
linty,4.698856261
batty,3.95200518
newly,4.392549827
crons,5.246808531
theek,4.011639935
kufis,4.355206986
burry,3.644261728
scars,4.797073917
reset,5.090090402
tenia,5.446007468
whios,4.669460761
zymes,4.399830508
cabal,4.032934215
faced,4.67290602
sythe,4.932065325
casus,4.659211579
inurn,3.826393718
merel,4.67303017
clued,4.727274913
baler,5.340342008
paiks,5.162299083
nowty,4.225614864
breis,5.421173161
dowry,4.295064511
bizzy,2.752366032
muids,4.854657726
phlox,3.654491205
phono,3.661610433
shawn,4.621401804
kaugh,4.065562678
tucks,4.527860737
sluff,3.66222817
swirl,4.845818521
woose,4.409971901
cutup,3.340136239
glare,5.249602723
taker,5.271978545
shies,4.925539215
golpe,4.828746504
dorsa,5.423912081
quark,3.857035736
riata,4.718470454
sewan,5.28895707
joled,4.499193723
toses,5.248026562
plesh,4.763104859
pilae,5.366594114
trunk,4.399760095
frits,5.010889595
wongi,4.119948845
fiars,5.295197112
mabes,5.434683596
lopes,5.578757496
burfi,4.024119876
sheik,4.868081424
shist,4.345820705
joist,4.532149386
pases,5.194495664
zupas,4.445408823
goofy,3.329258379
olive,4.623281076
metho,4.632671901
nadas,4.782289846
cuits,5.058240449
ought,4.046135273
weils,5.270837128
peins,5.45861619
surly,5.042675457
weeds,4.407983778
silky,4.773792947
fendy,4.280023021
mayst,4.885996608
vison,4.549970995
conte,5.151578908
twirl,4.480804677
biter,5.084503915
ranid,5.236093207
swims,4.021890454
umbel,4.346470717
cuvee,3.815407079
raved,4.894760309
agile,5.091293278
exult,4.047104722
toffs,4.049566725
swung,4.116314287
cabob,3.79305402
blows,4.541253609
unlit,4.588702043
moult,4.661729132
fugal,4.12282728
posho,3.963828515
oozed,3.746424524
thees,4.825627891
plook,3.675604721
beamy,4.676282918
suent,5.339458198
veers,4.567129248
morne,5.266338894
oktas,5.080693866
yocks,4.503543306
meane,4.728327831
orles,5.81717112
mikes,5.158626156
nazes,5.180129221
yield,4.811044229
ranas,5.121352535
hyrax,3.948786471
tyees,4.839936872
bogus,4.621595305
femmy,3.400065261
snoop,4.265880066
spots,4.55075378
flamy,4.162987507
cheat,4.837656696
yarks,5.135252705
toled,5.277351259
sirra,4.985190035
trawl,4.689087782
ashed,4.979330564
jolts,4.706053156
might,4.022928421
sabir,5.42059966
cruet,5.047525043
amias,4.706867147
tarts,5.092102636
kayos,5.041875757
write,4.963153446
hoist,5.012704051
urite,5.213277966
howdy,3.84222596
utile,4.982444283
neral,5.451757639
grufe,4.356687222
fogie,4.585042462
comae,5.118928199
gauds,5.016123675
minds,4.926521906
gated,5.071520058
sikes,4.839542062
pukas,4.843909423
bines,5.427549894
whack,3.669344842
coppy,3.508277465
yuked,4.277608589
speer,4.837209672
carve,4.896021024
orate,5.568665475
kerma,4.938176293
china,4.562328482
vicar,4.460018874
gleds,5.011821983
sicht,4.730963429
scrod,5.027617014
reech,4.15532276
buteo,4.803333633
karsy,4.995434468
drave,4.830787379
arles,6.029656532
auloi,4.913316003
oaken,5.05861379
jirds,4.594103899
frere,3.526506982
teats,5.194495169
guffs,3.426196737
waltz,4.013767878
herby,4.489753564
braza,3.544087006
bigly,4.094356268
exact,4.207280063
beths,4.939884972
flake,4.616410271
retch,4.678476085
gaups,4.938624144
scugs,3.910469131
stint,4.399902787
hotch,3.557395646
trods,5.34829122
shuts,4.29114583
aduki,4.253038977
kacks,4.147616206
laved,4.786135526
linky,4.323966985
tappa,3.499020732
naunt,4.226364889
marsh,5.038071347
touse,5.41825295
ragde,5.141047278
yince,4.742545729
wiggy,3.059915517
lycee,4.250862023
rivel,4.777947626
vegas,4.928534122
bouge,4.546571809
roans,5.767354163
bhuna,4.249633469
rusts,4.65001127
maxed,4.401586912
samfu,4.59587573
twist,3.873988153
beery,4.230117879
borax,4.329765659
ripps,4.389292871
cesti,5.173630321
geste,4.615773601
smack,4.553293629
scrip,4.851258556
nelly,4.159678644
ormer,4.377425158
nancy,3.922691764
tabby,3.802660341
quite,4.292121385
spasm,4.266290652
pyxes,4.374917029
rifts,4.972619589
lurex,4.492151454
meaty,5.046815493
zoppo,2.46378689
verts,5.178298486
malic,4.757278078
malty,4.811492319
pisco,4.709843156
qapik,3.769428127
wells,4.436522143
hiree,4.760044349
purda,4.723604341
giros,5.32393261
ludes,5.363483526
blare,5.245738255
shote,5.40322868
motza,4.212223219
deist,5.338986542
boobs,3.597370171
nosey,5.278532363
slaps,4.752537494
talea,4.991823142
unpay,4.313927049
tetes,4.456651559
jalap,3.566546703
beray,5.10302765
courd,4.664239719
flare,5.071935981
tratt,3.738151183
lemur,4.82708646
crare,4.670186632
rails,5.837152177
yeesh,4.228394627
perks,5.202213117
jambu,3.548147195
berme,4.315318905
yakka,3.061259412
wilco,4.260416872
saims,4.931798414
tocks,4.81866167
naled,5.337300158
stilt,4.469829197
kiter,5.03941263
eases,4.716491675
feers,4.694817766
yrent,4.901322149
slams,4.741662783
chaft,4.084196602
todde,4.37827672
local,4.202262363
minty,4.479992433
ingle,4.682436408
laufs,4.995313201
jagas,3.939639161
gloat,4.889030056
kyrie,4.811727966
shill,4.265104208
yacca,3.220364666
ghaut,4.343871664
epees,4.000496497
fille,4.114172911
arose,5.754577441
spall,4.465892456
awdls,4.812023116
heaps,5.353776231
fetta,4.172595675
woald,4.700081696
monos,4.517170826
toted,4.505899979
nouls,5.221970836
kappa,3.116754046
lanai,4.558629564
hicks,4.433928489
sedge,4.563717163
didie,3.618333402
glitz,3.863130654
armil,4.977847925
xylol,3.13734299
chiel,4.799388501
pauas,4.71880232
imbue,4.27944456
boets,5.387063093
faqir,4.030425046
braky,4.386136184
unget,4.557498173
kawas,4.203088482
malva,3.732938028
humfs,4.098594531
danio,5.087203826
heare,4.818832714
regna,5.111620072
aglow,4.198702622
ardri,4.283374211
hoven,4.418402532
yonis,5.176902847
chimp,3.81055083
alans,4.844524954
thurl,4.460738802
kurta,4.756947828
embar,4.667859864
dungs,4.628603266
texas,5.124333164
dauby,4.370251184
halos,5.427030099
ozeki,3.917464899
pesty,4.948840636
stirk,4.916219825
crane,5.348008207
walty,4.570033247
agues,5.327819555
waacs,4.333456301
pents,5.370621002
abamp,3.455005773
doner,5.300015264
muggy,3.093113895
lungs,4.753792129
skyte,4.845369376
moola,4.327777779
yente,4.439374234
botel,5.051889143
socle,5.514534735
lapel,4.535591709
tocky,4.197092612
humph,3.055069605
gusty,4.392875154
besat,5.35948837
saury,5.348677348
waddy,3.539014284
plate,5.2771547
duans,5.277883677
azoic,4.109035656
memos,4.648362548
tardy,5.023748432
abode,4.859580934
tazza,2.928067382
trine,5.386573536
wisha,4.541233162
louie,5.223486518
daint,5.11954702
liars,5.753554229
alamo,4.206320964
dital,5.015612571
asper,5.326093764
aight,4.482271812
deals,5.777376595
buggy,2.998499761
ploye,4.798289102
ikans,5.035107895
sniff,3.784851761
leant,5.424932187
liven,4.638111452
cowal,4.501170997
coted,5.005957111
palsa,4.585497542
mered,4.547009407
pampa,3.256526967
carap,4.293128699
leccy,3.89513488
emacs,5.121663788
peaky,4.679456478
tawas,4.583472271
rangi,4.902234615
fakey,4.48469082
cuzes,4.61520101
loads,5.539880992
litas,5.627015847
barfi,4.518531261
skool,4.221149701
wrast,4.977152875
laund,4.889381332
ceder,4.441613553
guiro,4.635363263
shore,5.488287863
inset,5.29711603
aidos,5.441206813
lupin,4.448172789
adder,4.445639554
thraw,4.472588592
daraf,4.132484734
balun,4.664885109
longs,5.046660521
socks,4.260832234
koffs,3.675657555
volte,4.797866672
mills,4.442219674
rawer,4.433429858
sakti,5.216273952
pinch,4.097164143
pawks,4.563993118
sowms,4.128425499
hants,5.321973111
seeds,4.333996011
surge,5.279934698
ashen,5.095310771
wauls,5.042069781
vimen,4.411797076
ratan,4.643707861
rouge,4.978775042
flora,4.741619192
toing,4.67690616
copen,4.86867476
treyf,4.405751261
rimes,5.629596112
manly,4.750359659
fiery,4.625065511
nodal,4.933854407
axile,4.706059646
danny,4.088883691
nirly,4.779136244
whaps,4.523124286
kyles,5.045482644
scart,5.313477442
nomoi,3.962535444
faked,4.520634368
capiz,4.067051363
neeld,4.400979912
jnana,2.828517693
lexes,4.406475031
fezes,3.968663036
meare,4.889118237
gusto,4.661555412
parts,5.599935378
dozer,4.595214022
felly,3.78205316
etwee,3.355079171
fires,5.460134661
peggy,3.570740891
scaud,4.890219312
warns,5.279110801
umpty,3.857494102
kylix,3.515725387
mercy,4.674618916
tewit,4.053076153
buret,4.985039509
rakes,5.718691372
crate,5.420388811
morro,3.512179269
gonef,4.539387079
mythi,3.950039228
sneer,5.024479798
wirer,4.296351874
genoa,5.060974843
ulans,5.294558184
siree,5.431756002
nould,4.659433615
duomo,3.72248587
rolfs,5.036016042
teddy,3.991005672
tweel,4.165874596
golfs,4.645200016
satem,5.670858573
wasms,4.290861726
uvula,3.400813703
pudor,4.536571394
gnarr,4.096598861
blurb,3.550801572
nonas,4.860695017
tempi,4.667522657
torcs,5.36861992
aisle,5.72402212
geest,4.512902813
ayelp,4.762644023
dashi,4.922230488
quoad,4.0659677
enorm,4.787837285
slept,5.225223328
sices,4.979035074
tifos,4.96410274
womby,3.698334865
laldy,4.11392411
gammy,3.60684458
panto,4.970506204
shlep,5.068346849
bumpy,3.653495484
nitty,3.906006323
trots,4.809109348
minos,5.201384536
pouks,4.735380194
quods,4.235007924
dowts,4.802061739
moxas,4.684956947
moray,5.001618819
dusky,4.194943612
panim,4.739269201
nerds,5.485301674
whews,3.818831887
agama,3.067161875
faery,4.871578921
linds,5.141678654
opera,5.057053321
noxes,4.953139284
blabs,4.35894093
laigh,4.660188086
dadas,4.112327979
vault,4.47305787
hirer,4.484880076
minge,4.691581808
risky,4.654936379
pared,5.372416588
ghest,4.651377613
thein,4.826382845
antsy,4.918195357
least,5.679173511
yoker,4.808704492
gamps,4.80469828
lered,4.745890076
toned,5.23376803
nopal,4.845886251
dekes,4.627390599
snibs,4.32261618
plims,4.874409291
dorad,4.521624574
lahal,3.473213945
whore,4.64169903
auras,4.978861196
verry,3.814782076
mails,5.534056852
icers,5.273745685
fugio,3.966830651
wafer,4.665959178
stylo,4.871321996
spyal,4.875731205
deify,4.422049118
kagus,4.766574686
dimbo,4.210423007
sises,4.380935288
shash,3.701177516
lotta,4.461128985
ratch,4.712442602
kerel,4.538088244
gajos,4.595260865
gamed,4.853501542
braxy,3.943291065
nazis,4.885532736
cesta,5.390023048
clote,5.111657886
dicht,4.185977758
berko,4.701235118
cozen,4.399345699
sonic,5.127558065
gumps,4.312546318
durst,4.933173439
raspy,5.039157059
riled,5.285417463
buats,5.14834746
numbs,4.414993204
frame,4.846474186
penny,3.973083748
wests,4.539448115
phots,4.888070777
nenes,4.362273263
farci,4.617110688
eaved,4.091361561
nitid,3.955018946
whats,4.789343505
angst,4.790338018
coths,4.865098639
sownd,4.717760944
fermi,4.587345324
cared,5.38167061
rance,5.383920914
anana,2.882475987
retia,5.539376163
choof,3.219884119
husks,3.892467564
prole,5.224641253
alcos,5.311111588
mulga,4.385213887
furan,4.603071079
snigs,4.353312535
sluse,4.764318723
deens,4.882098765
flush,4.088931054
roped,5.079002323
runes,5.621677112
lirks,5.153941793
giron,4.811592903
crowd,4.225576651
larky,4.793011215
altho,4.71915843
groan,4.95128448
prang,4.582248573
quirt,4.053124767
macer,5.179793485
gamey,4.815940321
wamed,4.691116383
demob,4.460044457
salpa,4.735763163
globe,4.618321752
fugue,3.392540723
goeth,4.658884009
booby,2.955778657
basks,4.343517819
barbs,4.610024462
dosas,4.946383012
maist,5.27635027
gleby,4.199512098
hypos,4.520415442
bajra,3.578936371
crave,4.766386811
inapt,4.700854467
trues,5.692795508
warby,4.332467516
murid,4.615668629
spray,5.155156452
lased,5.610078029
phoca,4.369240179
jurat,4.399403449
dogan,4.701031862
vaper,4.779520583
sneap,5.342058338
drain,5.134849764
vapid,4.281590401
lipes,5.520614013
blads,5.054669993
enurn,4.029294631
bedim,4.465841006
color,4.244551109
splat,5.229595581
caddy,3.813381941
commy,3.515597128
sates,5.450912936
belee,3.766091318
sabha,4.277384461
sekos,4.75408711
chogs,4.516586631
fluty,4.014333945
weels,4.614856077
schwa,4.223679374
griot,4.834596893
turms,5.065419697
angle,4.965378026
zuppa,3.105177403
whose,4.714373966
zooea,4.151122084
psoai,4.999240905
bunds,4.615263289
alarm,4.251203725
merer,3.971372936
pyric,4.27011089
ducks,4.372458605
cowan,4.4636128
